time,Brachiarod, EXt Carp,EXT DIG,Flex CarpU,Flex Carp R
516.98,-18.29259934,4.607200137,-34.60196886,9.176117517,0.2893322296
516.9805,-14.93546086,5.52278336,-24.83574782,7.34495107,-4.288583886
516.981,-10.35754474,6.133172175,-13.84874914,4.598201401,-11.61324967
516.9815,-9.747155929,4.607200137,-16.2903044,3.682618178,-18.02233223
516.982,-10.05235034,2.165644875,-28.49808071,3.682618178,-19.24310986
516.9825,-3.643267774,0.02928402113,-31.24483038,1.241062916,-17.41194342
516.983,7.64892531,-0.5811047943,-13.84874914,-3.947242015,-19.54830427
516.9835,13.14242465,-0.886299202,12.09277552,-7.914769315,-24.12622039
516.984,5.817758864,-0.886299202,28.87846794,-7.304380499,-15.58077697
516.9845,-4.25365659,-1.801882425,32.23560643,-4.55763083,13.71788617
516.985,-4.25365659,-3.938243279,31.01482879,-4.862825238,47.28927102
516.9855,6.122953272,-5.15902091,29.79405116,-8.219963722,57.05549206
516.986,14.9735911,-3.327854464,24.91094064,-9.135546946,37.21785556
516.9865,14.36320228,0.6396728365,16.36549722,-3.947242015,11.27633091
516.987,9.174897349,4.302005729,11.4823867,3.682618178,1.51010986
516.9875,8.564508534,4.912394544,12.70316433,9.176117517,5.172442753
516.988,12.53203583,3.691616914,12.39796992,10.39689515,7.308803607
516.9885,16.19436873,3.081228098,4.768109732,9.176117517,4.562053937
516.989,18.02553517,2.77603369,-4.387722499,7.34495107,3.341276307
516.9895,21.68786806,1.55525606,-8.050055392,4.903395809,5.172442753
516.99,25.35020096,0.02928402113,-7.134472168,1.546257324,6.088025976
516.9905,18.02553517,-1.19149361,-5.60850013,-0.8952979376,5.477637161
516.991,-5.474434221,-1.19149361,-4.998111315,-1.505686753,6.393220384
516.9915,-34.77309736,-0.2759103866,-4.998111315,0.02028528547,7.308803607
516.992,-48.81204011,0.3344784288,-5.913694538,2.461840547,5.172442753
516.9925,-39.96140229,0.9448672442,-4.692916907,3.682618178,0.5945266373
516.993,-19.81857138,0.02928402113,1.410971247,1.241062916,-1.236639809
516.9935,-4.25365659,-2.41227124,8.125248217,-2.726464384,-2.45741744
516.994,2.46062038,-3.633048871,2.021360063,-5.473214053,-9.171694409
