"type","name","time_units","begin_time","frequency","count","units"
"signal","Ultium EMG-BRACHIORAD. RT","s",109.98000,2000,22000,"uV"

"time","value"
109.98000,11.30027669
109.98050,25.03402504
109.98100,33.57946846
109.98150,41.51452306
109.98200,50.67035529
109.98250,53.72229937
109.98300,47.61841121
109.98350,38.15738457
109.98400,30.83271879
109.98450,22.28727537
109.98500,9.163915841
109.98550,-4.875026913
109.98600,-18.30358085
109.98650,-35.69966209
109.98700,-55.23210418
109.98750,-62.55676997
109.98800,-49.43341044
109.98850,-29.29057953
109.98900,-19.21916408
109.98950,-15.86202559
109.99000,-6.095804544
109.99050,9.774304656
109.99100,17.09897044
109.99150,10.68988788
109.99200,1.839250056
109.99250,1.228861241
109.99300,4.280805318
109.99350,3.97561091
109.99400,1.228861241
109.99450,0.3132780177
109.99500,0.008083609999
109.99550,-1.823082836
109.99600,-2.738666059
109.99650,-1.517888429
109.99700,0.008083609999
109.99750,0.008083609999
109.99800,1.534055649
109.99850,3.365222095
109.99900,2.144444464
109.99950,-2.128277244
110.00000,-4.875026913
110.00050,-2.738666059
110.00100,0.6184724254
110.00150,2.449638872
110.00200,4.585999726
110.00250,10.38469347
110.00300,17.70935926
110.00350,21.37169215
110.00400,18.01455366
110.00450,9.774304656
110.00500,1.228861241
110.00550,-2.433471652
110.00600,-2.128277244
110.00650,-2.738666059
110.00700,-8.537359806
110.00750,-15.55683118
110.00800,-15.55683118
110.00850,-6.095804544
110.00900,6.722360579
110.00950,14.04702636
110.01000,12.21585992
110.01050,5.196388541
110.01100,-1.517888429
110.01150,-4.569832506
110.01200,-3.654249282
110.01250,-0.6023052054
110.01300,1.534055649
110.01350,1.534055649
110.01400,0.008083609999
110.01450,-1.517888429
110.01500,-1.517888429
110.01550,-1.212694021
110.01600,-2.433471652
110.01650,-2.433471652
110.01700,1.534055649
110.01750,9.469110249
110.01800,15.5729984
110.01850,16.18338722
110.01900,14.04702636
110.01950,10.68988788
110.02000,4.280805318
110.02050,0.008083609999
110.02100,7.94313821
110.02150,27.4755803
110.02200,37.85219016
110.02250,22.89766419
110.02300,-6.400998952
110.02350,-23.49188578
110.02400,-21.66071934
110.02450,-17.38799763
110.02500,-22.27110815
110.02550,-26.84902427
110.02600,-22.57630256
110.02650,-17.38799763
110.02700,-19.52435848
110.02750,-22.27110815
110.02800,-14.94644237
110.02850,-3.043860467
110.02900,2.144444464
110.02950,0.6184724254
110.03000,0.9236668331
110.03050,4.280805318
110.03100,6.722360579
110.03150,9.469110249
110.03200,18.01455366
110.03250,27.1703859
110.03300,25.03402504
110.03350,8.248332618
110.03400,-10.06333184
110.03450,-19.52435848
110.03500,-21.05033052
110.03550,-22.57630256
110.03600,-28.37499631
110.03650,-34.78407887
110.03700,-35.39446768
110.03750,-26.23863545
110.03800,-8.232165398
110.03850,10.38469347
110.03900,21.98208096
110.03950,23.508053
110.04000,18.31974807
110.04050,10.38469347
110.04100,2.449638872
110.04150,-1.517888429
110.04200,1.534055649
110.04250,8.858721433
110.04300,12.21585992
110.04350,9.774304656
110.04400,6.722360579
110.04450,7.94313821
110.04500,9.163915841
110.04550,5.806777356
110.04600,0.008083609999
110.04650,-3.349054875
110.04700,-6.095804544
110.04750,-8.537359806
110.04800,-8.842554213
110.04850,-3.349054875
110.04900,5.196388541
110.04950,12.52105433
110.05000,16.48858163
110.05050,16.18338722
110.05100,9.774304656
110.05150,1.839250056
110.05200,0.9236668331
110.05250,7.027554987
110.05300,5.806777356
110.05350,-11.28410947
110.05400,-32.64771801
110.05450,-37.83602294
110.05500,-27.15421868
110.05550,-18.91396967
110.05600,-22.57630256
110.05650,-30.81655157
110.05700,-35.39446768
110.05750,-36.0048565
110.05800,-31.42694038
110.05850,-16.77760881
110.05900,3.670416502
110.05950,18.01455366
110.06000,19.2353313
110.06050,14.96260959
110.06100,12.52105433
110.06150,10.99508229
110.06200,9.163915841
110.06250,11.6054711
110.06300,19.5405257
110.06350,24.72883063
110.06400,20.15091452
110.06450,9.469110249
110.06500,0.9236668331
110.06550,-4.264638098
110.06600,-7.011387767
110.06650,-3.349054875
110.06700,7.637943803
110.06750,18.93013689
110.06800,21.06649774
110.06850,12.52105433
110.06900,0.3132780177
110.06950,-8.842554213
110.07000,-12.50488711
110.07050,-9.452943029
110.07100,-3.349054875
110.07150,-0.9074996131
110.07200,-4.875026913
110.07250,-9.758137436
110.07300,-10.36852625
110.07350,-7.011387767
110.07400,-1.212694021
110.07450,7.332749395
110.07500,18.01455366
110.07550,26.25480267
110.07600,29.61194116
110.07650,31.1379132
110.07700,32.66388523
110.07750,30.52752438
110.07800,24.11844182
110.07850,18.01455366
110.07900,14.96260959
110.07950,8.553527026
110.08000,-5.485415729
110.08050,-21.66071934
110.08100,-30.81655157
110.08150,-32.34252361
110.08200,-33.86849564
110.08250,-35.39446768
110.08300,-31.42694038
110.08350,-20.1347473
110.08400,-9.758137436
110.08450,-7.011387767
110.08500,-9.758137436
110.08550,-11.89449829
110.08600,-9.758137436
110.08650,-5.790610136
110.08700,-4.569832506
110.08750,-7.316582175
110.08800,-10.36852625
110.08850,-10.67372066
110.08900,-8.842554213
110.08950,-7.011387767
110.09000,-2.128277244
110.09050,7.027554987
110.09100,18.31974807
110.09150,25.94960826
110.09200,26.25480267
110.09250,19.5405257
110.09300,4.280805318
110.09350,-12.81008151
110.09400,-17.99838644
110.09450,-2.433471652
110.09500,18.31974807
110.09550,21.06649774
110.09600,3.060027687
110.09650,-13.72566474
110.09700,-13.42047033
110.09750,-0.2971107977
110.09800,13.43663755
110.09850,24.11844182
110.09900,29.61194116
110.09950,24.42363623
110.10000,10.68988788
110.10050,0.9236668331
110.10100,4.280805318
110.10150,12.52105433
110.10200,14.96260959
110.10250,10.99508229
110.10300,5.501582949
110.10350,-1.823082836
110.10400,-12.50488711
110.10450,-18.60877526
110.10500,-14.64124796
110.10550,-7.316582175
110.10600,-6.095804544
110.10650,-8.232165398
110.10700,-5.485415729
110.10750,1.534055649
110.10800,4.891194133
110.10850,2.754833279
110.10900,1.228861241
110.10950,2.144444464
110.11000,0.008083609999
110.11050,-5.790610136
110.11100,-8.537359806
110.11150,-2.738666059
110.11200,4.585999726
110.11250,5.196388541
110.11300,0.008083609999
110.11350,-4.264638098
110.11400,-5.790610136
110.11450,-8.537359806
110.11500,-12.81008151
110.11550,-13.72566474
110.11600,-7.011387767
110.11650,3.670416502
110.11700,13.43663755
110.11750,18.31974807
110.11800,17.40416485
110.11850,10.68988788
110.11900,2.754833279
110.11950,-0.9074996131
110.12000,-0.6023052054
110.12050,-2.738666059
110.12100,-10.67372066
110.12150,-20.74513611
110.12200,-26.54382986
110.12250,-25.62824664
110.12300,-19.52435848
110.12350,-9.758137436
110.12400,0.6184724254
110.12450,9.469110249
110.12500,16.79377603
110.12550,27.4755803
110.12600,41.51452306
110.12650,50.9755497
110.12700,48.83918884
110.12750,37.85219016
110.12800,25.94960826
110.12850,13.13144314
110.12900,-6.400998952
110.12950,-29.29057953
110.13000,-41.49835584
110.13050,-34.17369005
110.13100,-15.86202559
110.13150,-2.433471652
110.13200,-0.2971107977
110.13250,-3.349054875
110.13300,-3.654249282
110.13350,-0.6023052054
110.13400,2.449638872
110.13450,4.585999726
110.13500,4.891194133
110.13550,3.670416502
110.13600,0.008083609999
110.13650,-5.180221321
110.13700,-7.621776583
110.13750,-5.180221321
110.13800,-3.95944369
110.13850,-12.50488711
110.13900,-27.45941308
110.13950,-34.17369005
110.14000,-22.57630256
110.14050,-2.738666059
110.14100,7.027554987
110.14150,3.365222095
110.14200,-1.212694021
110.14250,2.754833279
110.14300,10.07949906
110.14350,10.38469347
110.14400,5.806777356
110.14450,4.280805318
110.14500,7.332749395
110.14550,8.553527026
110.14600,6.722360579
