time,Brachiarod, EXt Carp,EXT DIG,Flex CarpU,Flex Carp R
329.98,-0.5913236975,-0.2759103866,-21.47860933,2.767034955,-21.37947072
329.9805,-0.5913236975,-0.2759103866,-24.53055341,3.072229362,-19.85349868
329.981,0.6294539333,-0.886299202,-25.14094222,1.241062916,-21.68466512
329.9815,1.239842749,-0.5811047943,-27.58249748,1.241062916,-16.49636019
329.982,-0.8965181052,0.3344784288,-31.55002478,3.072229362,6.698414791
329.9825,-1.812101328,0.02928402113,-26.97210867,1.851451732,38.7438276
329.983,1.850231564,-1.19149361,-5.303305722,-2.421269976,55.22432562
329.9835,6.733342087,-2.107076833,24.91094064,-5.168019645,45.15291016
329.984,6.733342087,-0.5811047943,42.61221629,-3.642047607,23.48410721
329.9845,1.545037156,1.250061652,36.50832813,-1.200492345,9.445164461
329.985,-3.338073367,1.860450467,17.28108045,-1.200492345,7.003609199
329.9855,-6.084823036,0.3344784288,3.852526509,-1.200492345,9.139970053
329.986,-7.915989482,-1.19149361,1.716165655,0.9358685086,13.41269176
329.9865,-9.441961521,-0.886299202,6.29408177,3.987812586,19.51657991
329.987,-8.831572705,2.165644875,12.70316433,4.293006993,21.95813518
329.9875,-4.864045405,7.048755398,20.02783012,2.156646139,15.54905261
329.988,-0.8965181052,11.62667151,22.77457979,1.241062916,2.120498676
329.9885,0.6294539333,12.23706033,12.70316433,1.241062916,-9.171694409
329.989,1.239842749,8.574727437,-6.829277761,1.546257324,-13.74961052
329.9895,3.071009195,3.691616914,-26.36171985,2.767034955,-13.13922171
329.99,4.596981233,2.165644875,-39.48507938,4.598201401,-11.00286086
329.9905,5.817758864,4.607200137,-46.19935635,4.293006993,-7.950916778
329.991,6.733342087,6.438366583,-44.67338432,1.241062916,-4.288583886
329.9915,7.954119718,4.607200137,-33.99158005,-1.810881161,-2.762611847
329.992,7.343730903,1.55525606,-26.05652545,-2.421269976,-4.898972701
329.9925,3.986592418,0.02928402113,-31.55002478,-2.726464384,-8.561305594
329.993,1.239842749,0.02928402113,-34.60196886,-5.778408461,-7.645722371
329.9935,3.376203603,-1.19149361,-4.692916907,-10.35632458,-0.01586217811
329.994,9.174897349,-2.107076833,56.95635345,-11.2719078,10.9711365
329.9945,12.53203583,-1.19149361,107.0082363,-8.52515813,17.99060788
329.995,11.0060638,0.02928402113,107.9238195,-6.083602869,17.07502465
329.9955,6.733342087,-0.886299202,71.91087943,-5.778408461,10.05555328
329.996,4.596981233,-3.633048871,34.67716169,-6.388797276,1.204915453
329.9965,5.512564457,-4.243437687,10.56680348,-6.388797276,-4.898972701
329.997,7.343730903,-2.717465648,-8.660444207,-5.473214053,-5.814555924
329.9975,7.954119718,-2.41227124,-23.30977578,-4.55763083,0.899721045
329.998,8.259314126,-5.464215317,-22.08899815,-4.252436422,13.71788617
329.9985,8.564508534,-8.210964987,-8.355249799,-3.642047607,23.78930162
329.999,7.954119718,-6.074604133,-2.556556053,-0.2849091222,25.01007925
329.9995,5.512564457,-0.2759103866,-12.01758269,6.734562255,18.60099669
330.0,1.850231564,3.996811321,-22.39419255,14.97481126,13.41269176
330.0005,0.01906511792,4.607200137,-20.2578317,17.41636652,15.85424702
330.001,-0.2861292898,2.165644875,-11.10199947,12.22806159,19.82177432
330.0015,-0.2861292898,0.3344784288,-7.134472168,5.208590216,13.10749735
330.002,-1.201712513,0.02928402113,-9.57602743,0.9358685086,-9.476888817
330.0025,-2.117295736,-1.19149361,-12.01758269,-0.2849091222,-37.24957992
330.003,-2.422490144,-3.327854464,-13.23836032,-0.8952979376,-52.5093003
330.0035,-2.117295736,-3.938243279,-14.45913795,0.02028528547,-47.62618978
330.004,-1.812101328,-0.886299202,-13.54355473,3.987812586,-32.36646939
330.0045,-2.727684551,4.607200137,-9.57602743,7.34495107,-20.15869309
330.005,-4.25365659,8.269533029,-5.303305722,7.039756663,-14.97038816
330.0055,-4.864045405,8.574727437,-4.387722499,4.598201401,-11.91844408
330.006,-4.25365659,7.659144214,-4.387722499,2.767034955,-7.340527963
330.0065,-2.117295736,7.964338621,-1.335778422,1.851451732,-3.373000663
330.007,-0.8965181052,7.659144214,4.462915324,0.9358685086,-1.541834217
330.0075,-2.422490144,4.302005729,9.04083144,0.02028528547,-0.6262509935
330.008,-5.169239813,-0.5811047943,9.04083144,-0.2849091222,0.2893322296
330.0085,-6.695211852,-2.717465648,5.378498547,0.02028528547,0.2893322296
330.009,-6.390017444,0.02928402113,1.105776839,0.3254796932,-1.847028624
330.0095,-5.779628628,3.996811321,-0.7253896067,1.546257324,-3.678195071
330.01,-5.779628628,4.912394544,-0.420195199,1.851451732,-3.067806255
